PID,COMM,VA,PFN,mapping,folio_index,start_ns,latency_ns
15561,SwComposite,0x7e3188621000,0x8b939,0000000006385750,446,11682870014704,5954215712
15561,SwComposite,0x7e3188622000,0x8b93a,0000000006385750,447,11682870014704,5954220832
15561,SwComposite,0x7e3188623000,0x8b93b,0000000006385750,448,11682870014704,5954225400
15561,SwComposite,0x7e3188624000,0x8b93c,0000000006385750,449,11682870014704,5954229787
15561,SwComposite,0x7e3188625000,0x8b93d,0000000006385750,450,11682870014704,5954234295
15561,SwComposite,0x7e3188626000,0x8b93e,0000000006385750,451,11682870014704,5954238632
15561,SwComposite,0x7e3188627000,0x8b93f,0000000006385750,452,11682870014704,5954245881
15561,SwComposite,0x7e3188628000,0xb43a8,0000000006385750,453,11682870014704,5954250650
15561,SwComposite,0x7e3188629000,0xb43a9,0000000006385750,454,11682870014704,5954255318
15561,SwComposite,0x7e318862a000,0xb43aa,0000000006385750,455,11682870014704,5954259786
15561,SwComposite,0x7e318862b000,0xb43ab,0000000006385750,456,11682870014704,5954264494
15561,SwComposite,0x7e318862c000,0xb43ac,0000000006385750,457,11682870014704,5954269143
15561,SwComposite,0x7e318862d000,0xb43ad,0000000006385750,458,11682870014704,5954273721
15561,SwComposite,0x7e318862e000,0xb43ae,0000000006385750,459,11682870014704,5954278610
15561,SwComposite,0x7e318862f000,0xb43af,0000000006385750,460,11682870014704,5954283700
15561,SwComposite,0x7e3188631000,0xd6fb9,0000000006385750,462,11682870014704,5954292394
15561,SwComposite,0x7e3188632000,0xd6fba,0000000006385750,463,11682870014704,5954296922
15561,SwComposite,0x7e3188633000,0xd6fbb,0000000006385750,464,11682870014704,5954301149
15561,SwComposite,0x7e3188634000,0xd6fbc,0000000006385750,465,11682870014704,5954305596
15561,SwComposite,0x7e3188635000,0xd6fbd,0000000006385750,466,11682870014704,5954309923
15561,SwComposite,0x7e3188636000,0xd6fbe,0000000006385750,467,11682870014704,5954316951
15561,SwComposite,0x7e3188637000,0xd6fbf,0000000006385750,468,11682870014704,5954321820
15561,SwComposite,0x7e3188638000,0x3d798,0000000006385750,469,11682870014704,5954326669
15561,SwComposite,0x7e3188639000,0x3d799,0000000006385750,470,11682870014704,5954331508
15561,SwComposite,0x7e318863a000,0x3d79a,0000000006385750,471,11682870014704,5954336538
15561,SwComposite,0x7e318863b000,0x3d79b,0000000006385750,472,11682870014704,5954342110
15561,SwComposite,0x7e318863c000,0x3d79c,0000000006385750,473,11682870014704,5954346728
15561,SwComposite,0x7e318863d000,0x3d79d,0000000006385750,474,11682870014704,5954351798
15561,SwComposite,0x7e318863e000,0x3d79e,0000000006385750,475,11682870014704,5954356728
15561,SwComposite,0x7e318863f000,0x3d79f,0000000006385750,476,11682870014704,5954362129
15561,SwComposite,0x7e3188641000,0xd3849,0000000006385750,478,11682870014704,5954370662
15561,SwComposite,0x7e3188642000,0xd384a,0000000006385750,479,11682870014704,5954375000
15561,SwComposite,0x7e3188643000,0xd384b,0000000006385750,480,11682870014704,5954379507
15561,SwComposite,0x7e3188644000,0xd384c,0000000006385750,481,11682870014704,5954384166
15561,SwComposite,0x7e3188645000,0xd384d,0000000006385750,482,11682870014704,5954390912
15561,SwComposite,0x7e3188646000,0xd384e,0000000006385750,483,11682870014704,5954395440
15561,SwComposite,0x7e3188647000,0xd384f,0000000006385750,484,11682870014704,5954400359
15561,SwComposite,0x7e3188648000,0xc97f0,0000000006385750,485,11682870014704,5954404767
15561,SwComposite,0x7e3188649000,0xc97f1,0000000006385750,486,11682870014704,5954409174
15561,SwComposite,0x7e318864a000,0xc97f2,0000000006385750,487,11682870014704,5954413612
15561,SwComposite,0x7e318864b000,0xc97f3,0000000006385750,488,11682870014704,5954418370
15561,SwComposite,0x7e318864c000,0xc97f4,0000000006385750,489,11682870014704,5954422928
15561,SwComposite,0x7e318864d000,0xc97f5,0000000006385750,490,11682870014704,5954427366
15561,SwComposite,0x7e318864e000,0xc97f6,0000000006385750,491,11682870014704,5954431874
15561,SwComposite,0x7e318864f000,0xc97f7,0000000006385750,492,11682870014704,5954437355
15561,SwComposite,0x7e3188651000,0x3ba59,0000000006385750,494,11682870014704,5954446903
15561,SwComposite,0x7e3188652000,0x3ba5a,0000000006385750,495,11682870014704,5954451541
15561,SwComposite,0x7e3188653000,0x3ba5b,0000000006385750,496,11682870014704,5954456109
15561,SwComposite,0x7e3188654000,0x3ba5c,0000000006385750,497,11682870014704,5954463408
15561,SwComposite,0x7e3188655000,0x3ba5d,0000000006385750,498,11682870014704,5954468899
15561,SwComposite,0x7e3188656000,0x3ba5e,0000000006385750,499,11682870014704,5954473929
15561,SwComposite,0x7e3188657000,0x3ba5f,0000000006385750,500,11682870014704,5954478929
15561,SwComposite,0x7e3188658000,0x391f8,0000000006385750,501,11682870014704,5954484300
15561,SwComposite,0x7e3188659000,0x391f9,0000000006385750,502,11682870014704,5954489240
15561,SwComposite,0x7e318865a000,0x391fa,0000000006385750,503,11682870014704,5954494691
15561,SwComposite,0x7e318865b000,0x391fb,0000000006385750,504,11682870014704,5954500163
15561,SwComposite,0x7e318865c000,0x391fc,0000000006385750,505,11682870014704,5954505192
15561,SwComposite,0x7e318865d000,0x391fd,0000000006385750,506,11682870014704,5954510353
15561,SwComposite,0x7e318865e000,0x391fe,0000000006385750,507,11682870014704,5954515493
15561,SwComposite,0x7e318865f000,0x391ff,0000000006385750,508,11682870014704,5954520693
15561,SwComposite,0x7e3188661000,0x45cc1,0000000006385750,510,11682870014704,5954529850
15561,SwComposite,0x7e3188662000,0x45cc2,0000000006385750,511,11682870014704,5954534759
15561,SwComposite,0x7e3188663000,0x45cc3,0000000006385750,512,11682870014704,5954542228
15561,SwComposite,0x7e3188664000,0x45cc4,0000000006385750,513,11682870014704,5954547318
15561,SwComposite,0x7e3188665000,0x45cc5,0000000006385750,514,11682870014704,5954552268
15561,SwComposite,0x7e3188666000,0x45cc6,0000000006385750,515,11682870014704,5954557057
15561,SwComposite,0x7e3188667000,0x45cc7,0000000006385750,516,11682870014704,5954561695
15561,SwComposite,0x7e3188668000,0xa26d8,0000000006385750,517,11682870014704,5954566223
15561,SwComposite,0x7e3188669000,0xa26d9,0000000006385750,518,11682870014704,5954570731
15561,SwComposite,0x7e318866a000,0xa26da,0000000006385750,519,11682870014704,5954575359
15561,SwComposite,0x7e318866b000,0xa26db,0000000006385750,520,11682870014704,5954580158
15561,SwComposite,0x7e318866c000,0xa26dc,0000000006385750,521,11682870014704,5954584736
15561,SwComposite,0x7e318866d000,0xa26dd,0000000006385750,522,11682870014704,5954589344
15561,SwComposite,0x7e318866e000,0xa26de,0000000006385750,523,11682870014704,5954594022
15561,SwComposite,0x7e318866f000,0xa26df,0000000006385750,524,11682870014704,5954599012
15561,SwComposite,0x7e3188671000,0xcb119,0000000006385750,526,11682870014704,5954607325
15561,SwComposite,0x7e3188672000,0xcb11a,0000000006385750,527,11682870014704,5954614192
15561,SwComposite,0x7e3188673000,0xcb11b,0000000006385750,528,11682870014704,5954618740
15561,SwComposite,0x7e3188674000,0xcb11c,0000000006385750,529,11682870014704,5954623268
15561,SwComposite,0x7e3188675000,0xcb11d,0000000006385750,530,11682870014704,5954628046
15561,SwComposite,0x7e3188676000,0xcb11e,0000000006385750,531,11682870014704,5954632604
15561,SwComposite,0x7e3188677000,0xcb11f,0000000006385750,532,11682870014704,5954637453
15561,SwComposite,0x7e3188678000,0xc8648,0000000006385750,533,11682870014704,5954641821
15561,SwComposite,0x7e3188679000,0xc8649,0000000006385750,534,11682870014704,5954646449
15561,SwComposite,0x7e318867a000,0xc864a,0000000006385750,535,11682870014704,5954651037
15561,SwComposite,0x7e318867b000,0xc864b,0000000006385750,536,11682870014704,5954655595
15561,SwComposite,0x7e318867c000,0xc864c,0000000006385750,537,11682870014704,5954660093
15561,SwComposite,0x7e318867d000,0xc864d,0000000006385750,538,11682870014704,5954664570
15561,SwComposite,0x7e318867e000,0xc864e,0000000006385750,539,11682870014704,5954669028
15561,SwComposite,0x7e318867f000,0xc864f,0000000006385750,540,11682870014704,5954840845
15561,SwComposite,0x7e3188681000,0x98fa9,0000000006385750,542,11682870014704,5954854358
15561,SwComposite,0x7e3188682000,0x98faa,0000000006385750,543,11682870014704,5954858755
15561,SwComposite,0x7e3188683000,0x98fab,0000000006385750,544,11682870014704,5954862982
15561,SwComposite,0x7e3188684000,0x98fac,0000000006385750,545,11682870014704,5954867419
15561,SwComposite,0x7e3188685000,0x98fad,0000000006385750,546,11682870014704,5954871857
15544,Privileged Cont,0x7f1ad3b0f000,0x8896,000000005a73c0ed,1,11682869751758,9704370693
1647,gnome-shell,0x756189af8000,0x10d3aa,000000001d59b65b,16,11706159659437,1576387366
1647,gnome-shell,0x756189af7000,0x10d3aa,000000001d59b65b,16,11706159659437,1578418529
1647,gnome-shell,0x756189af6000,0x10d3aa,000000001d59b65b,16,11706159659437,1578447061
1647,gnome-shell,0x756189af5000,0x10d3aa,000000001d59b65b,16,11707512786289,227789519
1647,gnome-shell,0x756189af4000,0x10d3aa,000000001d59b65b,16,11707512786289,227815414
1647,gnome-shell,0x756189af3000,0x10d3aa,000000001d59b65b,16,11707512786289,227825583
1647,gnome-shell,0x756189af2000,0x10d3aa,000000001d59b65b,16,11707512786289,227835843
1647,gnome-shell,0x756189af1000,0x10d3aa,000000001d59b65b,16,11707512786289,229129601
1647,gnome-shell,0x756189af0000,0x10d3aa,000000001d59b65b,16,11707512786289,229157210
1647,gnome-shell,0x756189aef000,0x10fb4c,000000001d59b65b,15,11707512786289,229167410
1647,gnome-shell,0x756189aee000,0x10fb4c,000000001d59b65b,15,11707512786289,229177990
1647,gnome-shell,0x756189aed000,0x10fb4c,000000001d59b65b,15,11707512786289,230574474
1647,gnome-shell,0x756189aec000,0x10fb4c,000000001d59b65b,15,11707512786289,230591082
1647,gnome-shell,0x756189aeb000,0x10fb4c,000000001d59b65b,15,11707512786289,230597470
1647,gnome-shell,0x756189aea000,0x10fb4c,000000001d59b65b,15,11707512786289,230603969
16150,SwComposite,0x7c0248566000,0x7a91b,0000000025beb7d4,15,11708681103900,978402567
16150,SwComposite,0x7c024856a000,0x7a91b,0000000025beb7d4,15,11708681103900,978417609
16150,SwComposite,0x7c0248573000,0x7a926,0000000025beb7d4,29,11708681103900,978428690
16150,SwComposite,0x7c0248577000,0x7a926,0000000025beb7d4,29,11708681103900,978436492
16150,SwComposite,0x7c024857b000,0x7a926,0000000025beb7d4,29,11708681103900,978443892
16150,SwComposite,0x7c0248580000,0x7a932,0000000025beb7d4,45,11708681103900,978458122
16150,SwComposite,0x7c0248584000,0x7a932,0000000025beb7d4,45,11708681103900,978465744
16150,SwComposite,0x7c0248588000,0x7a932,0000000025beb7d4,45,11708681103900,978473967
16150,SwComposite,0x7c024858d000,0x7a932,0000000025beb7d4,45,11708681103900,978483373
16150,SwComposite,0x7c0248591000,0x7a93c,0000000025beb7d4,57,11708681103900,978490924
16150,SwComposite,0x7c0248595000,0x7a93c,0000000025beb7d4,57,11708681103900,978498114
16150,SwComposite,0x7c024859a000,0x7a93c,0000000025beb7d4,57,11708681103900,978506157
16150,SwComposite,0x7c024859c000,0x7a93c,0000000025beb7d4,57,11708681103900,978511492
16150,SwComposite,0x7c024859d000,0x67d7b,0000000025beb7d4,58,11708681103900,978516235
16150,SwComposite,0x7c024859e000,0x67d9b,0000000025beb7d4,59,11708681103900,978520828
16150,SwComposite,0x7c024859f000,0x67da5,0000000025beb7d4,60,11708681103900,978525702
16150,SwComposite,0x7c02485a1000,0x67ed8,0000000025beb7d4,62,11708681103900,978534867
16150,SwComposite,0x7c02485a2000,0x67efa,0000000025beb7d4,63,11708681103900,978539721
16150,SwComposite,0x7c02485a3000,0x68532,0000000025beb7d4,64,11708681103900,978544565
16150,SwComposite,0x7c02485a4000,0x68537,0000000025beb7d4,65,11708681103900,978552005
16150,SwComposite,0x7c02485a5000,0x683a7,0000000025beb7d4,66,11708681103900,978556488
16150,SwComposite,0x7c02485a6000,0x683a8,0000000025beb7d4,67,11708681103900,978560981
16150,SwComposite,0x7c02485a7000,0x683af,0000000025beb7d4,68,11708681103900,978566255
16150,SwComposite,0x7c02485a8000,0x683b7,0000000025beb7d4,69,11708681103900,978571099
16150,SwComposite,0x7c02485a9000,0x68038,0000000025beb7d4,70,11708681103900,978575732
16150,SwComposite,0x7c02485aa000,0x6805c,0000000025beb7d4,71,11708681103900,978580906
16150,SwComposite,0x7c02485ab000,0x6805f,0000000025beb7d4,72,11708681103900,978586302
16150,SwComposite,0x7c02485ac000,0x6c202,0000000025beb7d4,73,11708681103900,978591586
16150,SwComposite,0x7c02485ad000,0x6c30b,0000000025beb7d4,74,11708681103900,978596570
16150,SwComposite,0x7c02485ae000,0x6ba5f,0000000025beb7d4,75,11708681103900,978601203
16150,SwComposite,0x7c02485af000,0x6ba61,0000000025beb7d4,76,11708681103900,978606177
16150,SwComposite,0x7c02485b1000,0x6baa8,0000000025beb7d4,78,11708681103900,978615313
16150,SwComposite,0x7c02485b2000,0x6bbd9,0000000025beb7d4,79,11708681103900,978619695
16150,SwComposite,0x7c02485b3000,0x6bbda,0000000025beb7d4,80,11708681103900,978627848
16150,SwComposite,0x7c02485b4000,0x6b91e,0000000025beb7d4,81,11708681103900,978633073
16150,SwComposite,0x7c02485b5000,0x6bddc,0000000025beb7d4,82,11708681103900,978639150
16150,SwComposite,0x7c02485b6000,0x6be9a,0000000025beb7d4,83,11708681103900,978646440
16150,SwComposite,0x7c02485b7000,0x6be9d,0000000025beb7d4,84,11708681103900,978653239
16150,SwComposite,0x7c02485b8000,0x6be9e,0000000025beb7d4,85,11708681103900,978659035
16150,SwComposite,0x7c02485b9000,0x6bc68,0000000025beb7d4,86,11708681103900,978666787
16150,SwComposite,0x7c02485ba000,0x6bc6c,0000000025beb7d4,87,11708681103900,978672814
16150,SwComposite,0x7c02485bb000,0x6bd22,0000000025beb7d4,88,11708681103900,978687084
16150,SwComposite,0x7c02485bc000,0x6c168,0000000025beb7d4,89,11708681103900,978692599
16150,SwComposite,0x7c02485bd000,0x6c200,0000000025beb7d4,90,11708681103900,978698295
16150,SwComposite,0x7c02485be000,0xabdc6,0000000025beb7d4,91,11708681103900,978706198
16150,SwComposite,0x7c02485bf000,0xabdf6,0000000025beb7d4,92,11708681103900,978712565
16150,SwComposite,0x7c02485c0000,0x7a93d,0000000025beb7d4,109,11708681103900,978718592
16150,SwComposite,0x7c02485c1000,0x7a93d,0000000025beb7d4,109,11708681103900,978723556
16150,SwComposite,0x7c02485c2000,0x7a93d,0000000025beb7d4,109,11708681103900,978731077
16150,SwComposite,0x7c02485c3000,0x7a93d,0000000025beb7d4,109,11708681103900,978735650
16150,SwComposite,0x7c02485c4000,0x7a93d,0000000025beb7d4,109,11708681103900,978740293
16150,SwComposite,0x7c02485c5000,0x7a93d,0000000025beb7d4,109,11708681103900,978744806
16150,SwComposite,0x7c02485c6000,0x7a93d,0000000025beb7d4,109,11708681103900,978749429
16150,SwComposite,0x7c02485c7000,0x7a93d,0000000025beb7d4,109,11708681103900,978754012
16150,SwComposite,0x7c02485c8000,0x7a93d,0000000025beb7d4,109,11708681103900,978785991
16150,SwComposite,0x7c02485c9000,0x7a93d,0000000025beb7d4,109,11708681103900,978791737
16150,SwComposite,0x7c02485ca000,0x7a93d,0000000025beb7d4,109,11708681103900,978796711
16150,SwComposite,0x7c02485cb000,0x7a93d,0000000025beb7d4,109,11708681103900,978801515
16150,SwComposite,0x7c02485cc000,0x7a93d,0000000025beb7d4,109,11708681103900,978806188
16150,SwComposite,0x7c02485cd000,0x7a93d,0000000025beb7d4,109,11708681103900,978810981
16150,SwComposite,0x7c02485ce000,0x7a93d,0000000025beb7d4,109,11708681103900,978815694
16150,SwComposite,0x7c02485d1000,0x7a93e,0000000025beb7d4,110,11708681103900,978821792
16150,SwComposite,0x7c02485d2000,0xabf20,0000000025beb7d4,111,11708681103900,978827086
16150,SwComposite,0x7c02485d3000,0xab66e,0000000025beb7d4,112,11708681103900,978835019
16150,SwComposite,0x7c02485d4000,0xab673,0000000025beb7d4,113,11708681103900,978839822
16150,SwComposite,0x7c02485d5000,0xab698,0000000025beb7d4,114,11708681103900,978844435
16150,SwComposite,0x7c02485d6000,0xab69b,0000000025beb7d4,115,11708681103900,978849489
16150,SwComposite,0x7c02485d7000,0xab6c6,0000000025beb7d4,116,11708681103900,978854243
16150,SwComposite,0x7c02485d8000,0xac1c1,0000000025beb7d4,117,11708681103900,978859166
16150,SwComposite,0x7c02485d9000,0xab65d,0000000025beb7d4,118,11708681103900,978863859
16150,SwComposite,0x7c02485da000,0xac365,0000000025beb7d4,119,11708681103900,978868543
16150,SwComposite,0x7c02485db000,0xac369,0000000025beb7d4,120,11708681103900,978873266
16150,SwComposite,0x7c02485dc000,0xac30f,0000000025beb7d4,121,11708681103900,978878390
16150,SwComposite,0x7c02485dd000,0xac362,0000000025beb7d4,122,11708681103900,978883324
16150,SwComposite,0x7c02485de000,0xac2dc,0000000025beb7d4,123,11708681103900,978888117
16150,SwComposite,0x7c02485df000,0xac2df,0000000025beb7d4,124,11708681103900,978893001
16150,SwComposite,0x7c02485e1000,0xac306,0000000025beb7d4,126,11708681103900,978901645
16150,SwComposite,0x7c02485e2000,0xac300,0000000025beb7d4,127,11708681103900,978911714
16150,SwComposite,0x7c02485e3000,0xac2b1,0000000025beb7d4,128,11708681103900,978916317
16150,SwComposite,0x7c02485e4000,0xab6cc,0000000025beb7d4,129,11708681103900,978920889
16150,SwComposite,0x7c02485e5000,0xab694,0000000025beb7d4,130,11708681103900,978925552
16150,SwComposite,0x7c02485e6000,0xabf29,0000000025beb7d4,131,11708681103900,978930175
16150,SwComposite,0x7c02485e7000,0xac1ed,0000000025beb7d4,132,11708681103900,978934939
16150,SwComposite,0x7c02485e8000,0xac1c5,0000000025beb7d4,133,11708681103900,978939491
16150,SwComposite,0x7c02485e9000,0xac191,0000000025beb7d4,134,11708681103900,978944305
16150,SwComposite,0x7c02485ea000,0xabd0a,0000000025beb7d4,135,11708681103900,978948848
16150,SwComposite,0x7c02485eb000,0xabd81,0000000025beb7d4,136,11708681103900,978953501
16150,SwComposite,0x7c02485ec000,0xabde9,0000000025beb7d4,137,11708681103900,978958184
16150,SwComposite,0x7c02485ed000,0xabd8d,0000000025beb7d4,138,11708681103900,984600188
16150,SwComposite,0x7c02485ee000,0x6c5fd,0000000025beb7d4,139,11708681103900,984629169
16150,SwComposite,0x7c02485ef000,0x6bc65,0000000025beb7d4,140,11708681103900,984635196
16150,SwComposite,0x7c02485f1000,0x6ba6c,0000000025beb7d4,142,11708681103900,984649255
16150,SwComposite,0x7c02485f2000,0x683b0,0000000025beb7d4,143,11708681103900,984654339
16150,SwComposite,0x7c02485f3000,0x68965,0000000025beb7d4,144,11708681103900,984659073
16150,SwComposite,0x7c02485f4000,0x68b39,0000000025beb7d4,145,11708681103900,984663756
16150,SwComposite,0x7c02485f5000,0xa3493,0000000025beb7d4,146,11708681103900,984668639
16150,SwComposite,0x7c02485f6000,0xa349b,0000000025beb7d4,147,11708681103900,984674717
16150,SwComposite,0x7c02485f7000,0xd6524,0000000025beb7d4,148,11708681103900,984679620
16150,SwComposite,0x7c02485f8000,0xd6526,0000000025beb7d4,149,11708681103900,984684705
16150,SwComposite,0x7c02485f9000,0x59bca,0000000025beb7d4,150,11708681103900,984689478
16150,SwComposite,0x7c02485fa000,0x98cf2,0000000025beb7d4,151,11708681103900,984694472
16150,SwComposite,0x7c02485fb000,0xd5f9f,0000000025beb7d4,152,11708681103900,984699195
16150,SwComposite,0x7c02485fc000,0xb3fbf,0000000025beb7d4,153,11708681103900,984728176
16150,SwComposite,0x7c02485fd000,0x5cf8e,0000000025beb7d4,154,11708681103900,984733461
16150,SwComposite,0x7c02485fe000,0xc935a,0000000025beb7d4,155,11708681103900,984738385
16150,SwComposite,0x7c02485ff000,0xbc252,0000000025beb7d4,156,11708681103900,984743289
16150,SwComposite,0x7c0248601000,0x40466,0000000025beb7d4,158,11708681103900,984757128
16150,SwComposite,0x7c0248602000,0xa8fdb,0000000025beb7d4,159,11708681103900,984761750
16150,SwComposite,0x7c0248603000,0x437d4,0000000025beb7d4,160,11708681103900,984766524
16150,SwComposite,0x7c0248604000,0xce09b,0000000025beb7d4,161,11708681103900,984771197
16150,SwComposite,0x7c0248605000,0xcbce3,0000000025beb7d4,162,11708681103900,984775850
16150,SwComposite,0x7c0248606000,0x52067,0000000025beb7d4,163,11708681103900,984780403
16150,SwComposite,0x7c0248607000,0x66e82,0000000025beb7d4,164,11708681103900,984785066
16150,SwComposite,0x7c0248608000,0xcea42,0000000025beb7d4,165,11708681103900,984789799
16150,SwComposite,0x7c0248609000,0xd7d4e,0000000025beb7d4,166,11708681103900,984796357
16150,SwComposite,0x7c024860a000,0xd7d4d,0000000025beb7d4,167,11708681103900,984801251
16150,SwComposite,0x7c024860b000,0x5ca79,0000000025beb7d4,168,11708681103900,984806075
16150,SwComposite,0x7c024860c000,0xcb59f,0000000025beb7d4,169,11708681103900,984811049
16150,SwComposite,0x7c024860d000,0x5051d,0000000025beb7d4,170,11708681103900,984815642
16150,SwComposite,0x7c024860e000,0x6d10f,0000000025beb7d4,171,11708681103900,984820836
16150,SwComposite,0x7c024860f000,0xd418f,0000000025beb7d4,172,11708681103900,984828187
16150,SwComposite,0x7c0248611000,0x99033,0000000025beb7d4,174,11708681103900,984838736
16150,SwComposite,0x7c0248612000,0x99342,0000000025beb7d4,175,11708681103900,984843199
16150,SwComposite,0x7c0248613000,0x5c717,0000000025beb7d4,176,11708681103900,984847842
16150,SwComposite,0x7c0248614000,0xa5839,0000000025beb7d4,177,11708681103900,984852906
16150,SwComposite,0x7c0248615000,0xba004,0000000025beb7d4,178,11708681103900,984857499
16150,SwComposite,0x7c0248616000,0x56fd3,0000000025beb7d4,179,11708681103900,984862021
16150,SwComposite,0x7c0248617000,0x9b516,0000000025beb7d4,180,11708681103900,984867026
16150,SwComposite,0x7c0248618000,0xc3e5a,0000000025beb7d4,181,11708681103900,984871719
16150,SwComposite,0x7c0248619000,0xd7e7e,0000000025beb7d4,182,11708681103900,984876462
16150,SwComposite,0x7c024861a000,0x43fe7,0000000025beb7d4,183,11708681103900,984880985
16150,SwComposite,0x7c024861b000,0x5d74f,0000000025beb7d4,184,11708681103900,984885688
16150,SwComposite,0x7c024861c000,0xb3b32,0000000025beb7d4,185,11708681103900,984890521
16150,SwComposite,0x7c024861d000,0x718c0,0000000025beb7d4,186,11708681103900,984895385
16150,SwComposite,0x7c024861e000,0x4a007,0000000025beb7d4,187,11708681103900,984902645
16150,SwComposite,0x7c024861f000,0x5c3ea,0000000025beb7d4,188,11708681103900,984907599
16150,SwComposite,0x7c0248621000,0x4e925,0000000025beb7d4,190,11708681103900,984916675
16150,SwComposite,0x7c0248622000,0x6ee69,0000000025beb7d4,191,11708681103900,984923203
16150,SwComposite,0x7c0248623000,0x8e134,0000000025beb7d4,192,11708681103900,984927946
16150,SwComposite,0x7c0248624000,0x456e1,0000000025beb7d4,193,11708681103900,984932609
16150,SwComposite,0x7c0248625000,0x585f1,0000000025beb7d4,194,11708681103900,984937222
16150,SwComposite,0x7c0248626000,0xa8115,0000000025beb7d4,195,11708681103900,984941855
16150,SwComposite,0x7c0248627000,0x6c109,0000000025beb7d4,196,11708681103900,984946558
16150,SwComposite,0x7c0248628000,0x39b28,0000000025beb7d4,197,11708681103900,984951232
16150,SwComposite,0x7c0248629000,0x4e1a9,0000000025beb7d4,198,11708681103900,984956005
16150,SwComposite,0x7c024862a000,0xc2c64,0000000025beb7d4,199,11708681103900,984961330
16150,SwComposite,0x7c024862b000,0x3ada4,0000000025beb7d4,200,11708681103900,984966314
16150,SwComposite,0x7c024862c000,0x6a255,0000000025beb7d4,201,11708681103900,984971147
16150,SwComposite,0x7c024862d000,0x3b365,0000000025beb7d4,202,11708681103900,984978889
16150,SwComposite,0x7c024862e000,0xdbc01,0000000025beb7d4,203,11708681103900,984984054
16150,SwComposite,0x7c024862f000,0x6279d,0000000025beb7d4,204,11708681103900,984988927
16150,SwComposite,0x7c0248631000,0x491ad,0000000025beb7d4,206,11708681103900,984997531
16150,SwComposite,0x7c0248632000,0x566c9,0000000025beb7d4,207,11708681103900,985002325
16150,SwComposite,0x7c0248633000,0xcbd61,0000000025beb7d4,208,11708681103900,985006867
16150,SwComposite,0x7c0248634000,0x41b0d,0000000025beb7d4,209,11708681103900,985011460
16150,SwComposite,0x7c0248635000,0xd15dd,0000000025beb7d4,210,11708681103900,985015923
16150,SwComposite,0x7c0248636000,0x39f3f,0000000025beb7d4,211,11708681103900,985020646
16150,SwComposite,0x7c0248637000,0x69de9,0000000025beb7d4,212,11708681103900,985025389
16150,SwComposite,0x7c0248638000,0xd4ab9,0000000025beb7d4,213,11708681103900,985030213
16150,SwComposite,0x7c0248639000,0x398b5,0000000025beb7d4,214,11708681103900,985034936
16150,SwComposite,0x7c024863a000,0x3d7a9,0000000025beb7d4,215,11708681103900,985039750
16150,SwComposite,0x7c024863b000,0xc9f9d,0000000025beb7d4,216,11708681103900,985044523
16150,SwComposite,0x7c024863c000,0x3c7f9,0000000025beb7d4,217,11708681103900,985051743
16150,SwComposite,0x7c024863d000,0xcb0fd,0000000025beb7d4,218,11708681103900,985056677
16150,SwComposite,0x7c024863e000,0x4b7ed,0000000025beb7d4,219,11708681103900,985061641
16150,SwComposite,0x7c024863f000,0x46fdc,0000000025beb7d4,220,11708681103900,985066685
16150,SwComposite,0x7c0248641000,0xd5adb,0000000025beb7d4,222,11708681103900,985075851
16150,SwComposite,0x7c0248642000,0x57d60,0000000025beb7d4,223,11708681103900,985080333
16150,SwComposite,0x7c0248643000,0xcfd84,0000000025beb7d4,224,11708681103900,985084806
16150,SwComposite,0x7c0248644000,0xcfd7c,0000000025beb7d4,225,11708681103900,985089399
16150,SwComposite,0x7c0248645000,0x5d551,0000000025beb7d4,226,11708681103900,985094192
16150,SwComposite,0x7c0248646000,0x48c79,0000000025beb7d4,227,11708681103900,985098946
16150,SwComposite,0x7c0248647000,0x42aa9,0000000025beb7d4,228,11708681103900,985103819
16150,SwComposite,0x7c0248648000,0x5abb3,0000000025beb7d4,229,11708681103900,985108713
16150,SwComposite,0x7c0248649000,0x39bbc,0000000025beb7d4,230,11708681103900,985113236
16150,SwComposite,0x7c024864a000,0x6a78e,0000000025beb7d4,231,11708681103900,985118330
16150,SwComposite,0x7c024864b000,0x6b9f3,0000000025beb7d4,232,11708681103900,985125891
16150,SwComposite,0x7c024864c000,0x6b66c,0000000025beb7d4,233,11708681103900,985130765
16150,SwComposite,0x7c024864d000,0x68c8a,0000000025beb7d4,234,11708681103900,985135608
16150,SwComposite,0x7c024864e000,0x3919c,0000000025beb7d4,235,11708681103900,985140672
16150,SwComposite,0x7c024864f000,0x39199,0000000025beb7d4,236,11708681103900,985145456
16150,SwComposite,0x7c0248651000,0xd17e1,0000000025beb7d4,238,11708681103900,985154411
16150,SwComposite,0x7c0248652000,0x4b581,0000000025beb7d4,239,11708681103900,985158894
16150,SwComposite,0x7c0248653000,0x49cbc,0000000025beb7d4,240,11708681103900,985163737
16150,SwComposite,0x7c0248654000,0x4b3fe,0000000025beb7d4,241,11708681103900,985194032
16150,SwComposite,0x7c0248655000,0x4b1fa,0000000025beb7d4,242,11708681103900,985200671
16150,SwComposite,0x7c0248656000,0x4b1f9,0000000025beb7d4,243,11708681103900,985205775
16150,SwComposite,0x7c0248657000,0x67bec,0000000025beb7d4,244,11708681103900,985210869
16150,SwComposite,0x7c0248658000,0x678f1,0000000025beb7d4,245,11708681103900,985215502
16150,SwComposite,0x7c0248659000,0xac7b7,0000000025beb7d4,246,11708681103900,985220496
