PID,COMM,VA,PFN,mapping,folio_index,start_ns,latency_ns,PFN_Hex,VA_Hex,mapping_Hex,timestamp,Va_L1,Va_L2,Va_L3,Va_L4,PFN_Top_region,PFN_Top_region_4,PFN_slice_4,PFN_slice_3,PFN_slice_2,PFN_slice_1,PFN_slice_0,PFN_delta,lat_cluster
8817,gsd-housekeepin,9.3838E+13,154983,4067791226,9,1.9862E+12,76178,25d67,85acb5000,f275917a,00:33:06,181,214,353,170,0,37,2,5,13,6,7,-524890,0
8817,gsd-housekeepin,9.3838E+13,820596,4067791226,9,2.04621E+12,77879,c8574,85acb5000,f275917a,00:34:06,181,214,353,170,0,200,12,8,5,7,4,665613,0
13936,sqldb:c~lite #6,1.29073E+14,531533,4219057439,347,2.0709E+12,9668342,81c4d,43329a000,fb79b51f,00:34:30,154,409,400,234,0,129,8,1,12,4,13,-692872,3
8593,gnome-shell,1.37617E+14,1154746,3741133965,10,2.09098E+12,785578,119eba,97bc57000,defd2c8d,00:34:50,87,478,165,250,1,281,1,9,14,11,10,553080,2
8593,gnome-shell,1.37617E+14,1218381,1549756076,12,2.09182E+12,219828,12974d,97a29a000,5c5f66ac,00:34:51,154,465,165,250,1,297,2,9,7,4,13,668438,2
8817,gsd-housekeepin,9.3838E+13,1104171,4067791226,9,2.10649E+12,1010829,10d92b,85acb5000,f275917a,00:35:06,181,214,353,170,1,269,0,13,9,2,11,283575,2
8593,gnome-shell,1.37617E+14,1221643,3741133965,10,2.15022E+12,779026,12a40b,97bc57000,defd2c8d,00:35:50,87,478,165,250,1,298,2,10,4,0,11,66897,2
8593,gnome-shell,1.37617E+14,1139286,3741133965,10,2.16167E+12,71565,116256,97bc57000,defd2c8d,00:36:01,87,478,165,250,1,278,1,6,2,5,6,-82357,0
12329,update-notifier,1.08392E+14,18007,877971724,15,2.16326E+12,70668,4657,4f3e19000,3454c90c,00:36:03,25,415,83,197,0,4,0,4,6,5,7,-471142,0
8817,gsd-housekeepin,9.3838E+13,1220556,4067791226,9,2.16723E+12,733643,129fcc,85acb5000,f275917a,00:36:07,181,214,353,170,1,297,2,9,15,12,12,116385,2
8593,gnome-shell,1.37617E+14,1217783,3741133965,10,2.21029E+12,25374737,1294f7,97bc57000,defd2c8d,00:36:50,87,478,165,250,1,297,2,9,4,15,7,78497,4
8593,gnome-shell,1.37617E+14,1100166,1549756076,12,2.21093E+12,1134169,10c986,97a29a000,5c5f66ac,00:36:50,154,465,165,250,1,268,0,12,9,8,6,-118215,2
12329,update-notifier,1.23297E+14,1087127,3741133965,10,2.21979E+12,1522241,109697,342bac000,defd2c8d,00:36:59,428,21,141,224,1,265,0,9,6,9,7,0,2
8817,gsd-housekeepin,9.3838E+13,808331,4067791226,9,2.22724E+12,71629,c558b,85acb5000,f275917a,00:37:07,181,214,353,170,0,197,12,5,5,8,11,-412225,0
13936,sqldb:c~lite #6,1.29073E+14,342561,4219057439,347,2.24144E+12,96075,53a21,43329a000,fb79b51f,00:37:21,154,409,400,234,0,83,5,3,10,2,1,-188972,0
8593,gnome-shell,1.37617E+14,15495,3741133965,10,2.27024E+12,2155288,3c87,97bc57000,defd2c8d,00:37:50,87,478,165,250,0,3,0,3,12,8,7,-1202288,3
8593,gnome-shell,1.37617E+14,726150,1549756076,12,2.27043E+12,1415494,b1486,97a29a000,5c5f66ac,00:37:50,154,465,165,250,0,177,11,1,4,8,6,-374016,2
8817,gsd-housekeepin,9.3838E+13,1200821,4067791226,9,2.28722E+12,710560,1252b5,85acb5000,f275917a,00:38:07,181,214,353,170,1,293,2,5,2,11,5,392490,2
8593,gnome-shell,1.37617E+14,893494,3741133965,10,2.32661E+12,667190,da236,97bc57000,defd2c8d,00:38:46,87,478,165,250,0,218,13,10,2,3,6,877999,2
8593,gnome-shell,1.37617E+14,362715,1549756076,12,2.32816E+12,1431564,588db,97a29a000,5c5f66ac,00:38:48,154,465,165,250,0,88,5,8,8,13,11,-363435,2
12329,update-notifier,1.08392E+14,1213030,877971724,15,2.34322E+12,909956,128266,4f3e19000,3454c90c,00:39:03,25,415,83,197,1,296,2,8,2,6,6,1195023,2
8593,gnome-shell,1.37617E+14,660554,3741133965,10,2.34464E+12,203473,a144a,97bc57000,defd2c8d,00:39:04,87,478,165,250,0,161,10,1,4,4,10,-232940,2
8817,gsd-housekeepin,9.3838E+13,1160965,4067791226,9,2.34727E+12,1236632,11b705,85acb5000,f275917a,00:39:07,181,214,353,170,1,283,1,11,7,0,5,-39856,2
8817,gsd-housekeepin,9.3838E+13,674103,4067791226,9,2.40722E+12,868232,a4937,85acb5000,f275917a,00:40:07,181,214,353,170,0,164,10,4,9,3,7,-486862,2
13936,sqldb:c~lite #6,1.29073E+14,1104787,4219057439,347,2.42242E+12,349722,10db93,43329a000,fb79b51f,00:40:22,154,409,400,234,1,269,0,13,11,9,3,762226,2
8593,gnome-shell,1.37617E+14,1083900,3741133965,10,2.45026E+12,77151,1089fc,97bc57000,defd2c8d,00:40:50,87,478,165,250,1,264,0,8,9,15,12,423346,0
8593,gnome-shell,1.37617E+14,600945,3741133965,10,2.46488E+12,1222533,92b71,97bc57000,defd2c8d,00:41:04,87,478,165,250,0,146,9,2,11,7,1,-482955,2
8817,gsd-housekeepin,9.3838E+13,1237652,4067791226,9,2.46721E+12,1295768,1.20E+295,85acb5000,f275917a,00:41:07,181,214,353,170,1,302,2,14,2,9,4,563549,2
8593,gnome-shell,1.37617E+14,1151648,3741133965,10,2.49729E+12,1119513,1192a0,97bc57000,defd2c8d,00:41:37,87,478,165,250,1,281,1,9,2,10,0,550703,2
8593,gnome-shell,1.37617E+14,454296,1549756076,12,2.51041E+12,1865072,6ee98,97a29a000,5c5f66ac,00:41:50,154,465,165,250,0,110,6,14,14,9,8,91581,2
12329,update-notifier,1.08392E+14,538333,877971724,15,2.52332E+12,78167,836dd,4f3e19000,3454c90c,00:42:03,25,415,83,197,0,131,8,3,6,13,13,-674697,0
8817,gsd-housekeepin,9.3838E+13,1167405,4067791226,9,2.52729E+12,85846,11d02d,85acb5000,f275917a,00:42:07,181,214,353,170,1,285,1,13,0,2,13,-70247,0
13936,sqldb:c~lite #6,1.29073E+14,1167260,4219057439,347,2.53832E+12,287241,11cf9c,43329a000,fb79b51f,00:42:18,154,409,400,234,1,284,1,12,15,9,12,62473,2
8593,gnome-shell,1.37617E+14,1205343,3741133965,10,2.57031E+12,3190754,12645f,97bc57000,defd2c8d,00:42:50,87,478,165,250,1,294,2,6,4,5,15,53695,3
8593,gnome-shell,1.37617E+14,1202410,1549756076,12,2.57064E+12,98510,1258ea,97a29a000,5c5f66ac,00:42:50,154,465,165,250,1,293,2,5,8,14,10,748114,0
8817,gsd-housekeepin,9.3838E+13,1216522,4067791226,9,2.58722E+12,810322,12900a,85acb5000,f275917a,00:43:07,181,214,353,170,1,297,2,9,0,0,10,49117,2
8593,gnome-shell,1.37617E+14,1243539,3741133965,10,2.61044E+12,1137943,12f993,97bc57000,defd2c8d,00:43:30,87,478,165,250,1,303,2,15,9,9,3,38196,2
8593,gnome-shell,1.37617E+14,440167,1549756076,12,2.63259E+12,2095012,6b767,97a29a000,5c5f66ac,00:43:52,154,465,165,250,0,107,6,11,7,6,7,-762243,3
8817,gsd-housekeepin,9.3838E+13,1218178,4067791226,9,2.64723E+12,9344700,129682,85acb5000,f275917a,00:44:07,181,214,353,170,1,297,2,9,6,8,2,1656,3
8593,gnome-shell,1.37617E+14,1146555,3741133965,10,2.68751E+12,1341164,117ebb,97bc57000,defd2c8d,00:44:47,87,478,165,250,1,279,1,7,14,11,11,-96984,2
8593,gnome-shell,1.37617E+14,895958,1549756076,12,2.69774E+12,78848,dabd6,97a29a000,5c5f66ac,00:44:57,154,465,165,250,0,218,13,10,11,13,6,455791,0
12329,update-notifier,1.23297E+14,250801,3689761937,26,2.70075E+12,761998,3d3b1,3433b6000,dbed4c91,00:45:00,438,25,141,224,0,61,3,13,3,11,1,-198673,2
12329,update-notifier,1.08392E+14,450622,877971724,15,2.70317E+12,91833,6e03e,4f3e19000,3454c90c,00:45:03,25,415,83,197,0,110,6,14,0,3,14,-87711,0
8817,gsd-housekeepin,9.3838E+13,13334,4067791226,9,2.70715E+12,275503,3416,85acb5000,f275917a,00:45:07,181,214,353,170,0,3,0,3,4,1,6,-1204844,2
8593,gnome-shell,1.37617E+14,1218823,3741133965,10,2.75167E+12,1855200,129907,97bc57000,defd2c8d,00:45:51,87,478,165,250,1,297,2,9,9,0,7,72268,2
8593,gnome-shell,1.37617E+14,1246912,1549756076,12,2.75205E+12,978331,1306c0,97a29a000,5c5f66ac,00:45:52,154,465,165,250,1,304,3,0,6,12,0,350954,2
8817,gsd-housekeepin,9.3838E+13,878511,4067791226,9,2.76722E+12,77354,d67af,85acb5000,f275917a,00:46:07,181,214,353,170,0,214,13,6,7,10,15,865177,0
8593,gnome-shell,1.37617E+14,1143282,3741133965,10,2.8087E+12,756392,1171f2,97bc57000,defd2c8d,00:46:48,87,478,165,250,1,279,1,7,1,15,2,-75541,2
8593,gnome-shell,1.37617E+14,784723,1549756076,12,2.81096E+12,1053848,bf953,97a29a000,5c5f66ac,00:46:50,154,465,165,250,0,191,11,15,9,5,3,-462189,2
8817,gsd-housekeepin,9.3838E+13,184780,4067791226,9,2.82728E+12,76961,2d1cc,85acb5000,f275917a,00:47:07,181,214,353,170,0,45,2,13,1,12,12,-693731,0
12329,update-notifier,1.08392E+14,1143734,877971724,15,2.84836E+12,1367826,1173b6,4f3e19000,3454c90c,00:47:28,25,415,83,197,1,279,1,7,3,11,6,693112,2
12329,update-notifier,1.23297E+14,1220032,3741133965,10,2.84904E+12,66850,129dc0,342bac000,defd2c8d,00:47:29,428,21,141,224,1,297,2,9,13,12,0,132905,0
8593,gnome-shell,1.37617E+14,1120393,1549756076,12,2.85406E+12,1248170,111889,97a29a000,5c5f66ac,00:47:34,154,465,165,250,1,273,1,1,8,8,9,335670,2
8593,gnome-shell,1.37617E+14,1087309,1549756076,12,2.87128E+12,73803,10974d,97a29a000,5c5f66ac,00:47:51,154,465,165,250,1,265,0,9,7,4,13,-33084,0
8817,gsd-housekeepin,9.3838E+13,1080839,4067791226,9,2.88722E+12,6110410,1.07E+09,85acb5000,f275917a,00:48:07,181,214,353,170,1,263,0,7,14,0,7,896059,3
8593,gnome-shell,1.37617E+14,396389,1549756076,12,2.89958E+12,1300136,60c65,97a29a000,5c5f66ac,00:48:19,154,465,165,250,0,96,6,0,12,6,5,-690920,2
8593,gnome-shell,1.37617E+14,1146265,3741133965,10,2.93023E+12,82631,117d99,97bc57000,defd2c8d,00:48:50,87,478,165,250,1,279,1,7,13,9,9,2983,0
8593,gnome-shell,1.37617E+14,1204065,1549756076,12,2.93046E+12,1118167,125f61,97a29a000,5c5f66ac,00:48:50,154,465,165,250,1,293,2,5,15,6,1,807676,2
8817,gsd-housekeepin,9.3838E+13,1143106,4067791226,9,2.94762E+12,1382282,117142,85acb5000,f275917a,00:49:07,181,214,353,170,1,279,1,7,1,4,2,62267,2
13936,sqldb:c~lite #6,1.29073E+14,202500,4219057439,347,2.96063E+12,277250,31704,43329a000,fb79b51f,00:49:20,154,409,400,234,0,49,3,1,7,0,4,-964760,2
8593,gnome-shell,1.37617E+14,1209480,1549756076,12,2.99361E+12,2024979,127488,97a29a000,5c5f66ac,00:49:53,154,465,165,250,1,295,2,7,4,8,8,5415,3
8817,gsd-housekeepin,9.3838E+13,1125798,4067791226,9,3.00824E+12,2178266,112da6,85acb5000,f275917a,00:50:08,181,214,353,170,1,274,1,2,13,10,6,-17308,3
8593,gnome-shell,1.37617E+14,1122754,1549756076,12,3.02517E+12,377050,1121c2,97a29a000,5c5f66ac,00:50:25,154,465,165,250,1,274,1,2,1,12,2,-86726,2
8593,gnome-shell,1.37617E+14,1204937,1549756076,12,3.05114E+12,2890004,1262c9,97a29a000,5c5f66ac,00:50:51,154,465,165,250,1,294,2,6,2,12,9,82183,3
12329,update-notifier,1.08392E+14,541928,877971724,15,3.06323E+12,303024,8.44E+10,4f3e19000,3454c90c,00:51:03,25,415,83,197,0,132,8,4,4,14,8,-601806,2
13936,sqldb:c~lite #6,1.29073E+14,1213729,4219057439,347,3.09518E+12,15589872,128521,43329a000,fb79b51f,00:51:35,154,409,400,234,1,296,2,8,5,2,1,1011229,4
8593,gnome-shell,1.37617E+14,661433,2590028769,12,3.11393E+12,5002786,a17b9,970bec000,9a60b3e1,00:51:53,492,389,165,250,0,161,10,1,7,11,9,0,3
12329,update-notifier,1.23297E+14,44032,3689761937,26,3.11982E+12,796635,ac00,3433b6000,dbed4c91,00:51:59,438,25,141,224,0,10,0,10,12,0,0,-206769,2
13936,sqldb:c~lite #6,1.29073E+14,1195997,4219057439,347,3.16494E+12,119846,123fdd,43329a000,fb79b51f,00:52:44,154,409,400,234,1,291,2,3,15,13,13,-17732,1
8593,gnome-shell,1.37617E+14,1217342,3741133965,10,3.17024E+12,1027798,12933e,97bc57000,defd2c8d,00:52:50,87,478,165,250,1,297,2,9,3,3,14,71077,2
8593,gnome-shell,1.37617E+14,1234223,1549756076,12,3.17054E+12,979563,12d52f,97a29a000,5c5f66ac,00:52:50,154,465,165,250,1,301,2,13,5,2,15,29286,2
8817,gsd-housekeepin,9.3838E+13,1219988,4067791226,9,3.18825E+12,73207,129d94,85acb5000,f275917a,00:53:08,181,214,353,170,1,297,2,9,13,9,4,94190,0
8593,gnome-shell,1.37617E+14,1151267,1549756076,12,3.23438E+12,366315,119123,97a29a000,5c5f66ac,00:53:54,154,465,165,250,1,281,1,9,1,2,3,-82956,2
12329,update-notifier,1.08392E+14,683775,877971724,15,3.24384E+12,288486,a6eff,4f3e19000,3454c90c,00:54:03,25,415,83,197,0,166,10,6,14,15,15,141847,2
8817,gsd-housekeepin,9.3838E+13,536766,4067791226,9,3.24822E+12,898259,830be,85acb5000,f275917a,00:54:08,181,214,353,170,0,131,8,3,0,11,14,-683222,2
8593,gnome-shell,1.37617E+14,169591,1549756076,12,3.29094E+12,750163,29677,97a29a000,5c5f66ac,00:54:50,154,465,165,250,0,41,2,9,6,7,7,-981676,2
8817,gsd-housekeepin,9.3838E+13,1088808,4067791226,9,3.30826E+12,371855,109d28,85acb5000,f275917a,00:55:08,181,214,353,170,1,265,0,9,13,2,8,552042,2
8593,gnome-shell,1.37617E+14,1153720,1549756076,12,3.33802E+12,196407,119ab8,97a29a000,5c5f66ac,00:55:38,154,465,165,250,1,281,1,9,10,11,8,984129,1
8593,gnome-shell,1.37617E+14,576534,2988691584,8,3.35514E+12,865817,8cc16,970b48000,b223d080,00:55:55,328,389,165,250,0,140,8,12,12,1,6,-545658,2
8817,gsd-housekeepin,9.3838E+13,1138841,4067791226,9,3.36822E+12,74737,116099,85acb5000,f275917a,00:56:08,181,214,353,170,1,278,1,6,0,9,9,50033,0
8593,gnome-shell,1.37617E+14,529547,1549756076,12,3.38194E+12,1145226,8148b,97a29a000,5c5f66ac,00:56:21,154,465,165,250,0,129,8,1,4,8,11,-624173,2
8593,gnome-shell,1.37617E+14,1232119,3741133965,10,3.41038E+12,15758185,12ccf7,97bc57000,defd2c8d,00:56:50,87,478,165,250,1,300,2,12,12,15,7,14777,4
8593,gnome-shell,1.37617E+14,1236342,1549756076,12,3.41199E+12,16206895,12dd76,97a29a000,5c5f66ac,00:56:51,154,465,165,250,1,301,2,13,13,7,6,706795,4
13936,sqldb:c~lite #6,1.29073E+14,1237944,4219057439,347,3.41384E+12,109130,12e3b8,43329a000,fb79b51f,00:56:53,154,409,400,234,1,302,2,14,3,11,8,41947,1
12329,update-notifier,1.23297E+14,1214878,3741133965,10,3.41961E+12,84738,12899e,342bac000,defd2c8d,00:56:59,428,21,141,224,1,296,2,8,9,9,14,-5154,0
8593,gnome-shell,1.37617E+14,1212787,3741133965,10,3.47024E+12,67671,128173,97bc57000,defd2c8d,00:57:50,87,478,165,250,1,296,2,8,1,7,3,-19332,0
8593,gnome-shell,1.37617E+14,1196032,1549756076,12,3.47062E+12,1221718,124000,97a29a000,5c5f66ac,00:57:50,154,465,165,250,1,292,2,4,0,0,0,-40310,2
8593,gnome-shell,1.37617E+14,198066,3741133965,10,3.47713E+12,904484,305b2,97bc57000,defd2c8d,00:57:57,87,478,165,250,0,48,3,0,5,11,2,-1014721,2
8817,gsd-housekeepin,9.3838E+13,584722,4067791226,9,3.48823E+12,70986,8ec12,85acb5000,f275917a,00:58:08,181,214,353,170,0,142,8,14,12,1,2,-554119,0
8593,gnome-shell,1.37617E+14,1095083,1549756076,12,3.53105E+12,1290992,10b5ab,97a29a000,5c5f66ac,00:58:51,154,465,165,250,1,267,0,11,5,10,11,-100949,2
8817,gsd-housekeepin,9.3838E+13,1201916,4067791226,9,3.54823E+12,1549195,1256fc,85acb5000,f275917a,00:59:08,181,214,353,170,1,293,2,5,6,15,12,617194,2
8593,gnome-shell,1.37617E+14,1151371,3741133965,10,3.57239E+12,72752,11918b,97bc57000,defd2c8d,00:59:32,87,478,165,250,1,281,1,9,1,8,11,953305,0
8593,gnome-shell,1.37617E+14,717912,3741133965,10,3.59023E+12,6853953,af458,97bc57000,defd2c8d,00:59:50,87,478,165,250,0,175,10,15,4,5,8,-433459,3
8593,gnome-shell,1.37617E+14,6721,1549756076,12,3.59044E+12,1142860,1a41,97a29a000,5c5f66ac,00:59:50,154,465,165,250,0,1,0,1,10,4,1,-1088362,2
12329,update-notifier,1.08392E+14,216570,877971724,15,3.60476E+12,1591354,34dfa,4f3e19000,3454c90c,01:00:04,25,415,83,197,0,52,3,4,13,15,10,-467205,2
8817,gsd-housekeepin,9.3838E+13,50317,4067791226,9,3.60823E+12,1530835,c48d,85acb5000,f275917a,01:00:08,181,214,353,170,0,12,0,12,4,8,13,-1151599,2
8593,gnome-shell,1.37617E+14,842070,3741133965,10,3.65026E+12,8413960,cd956,97bc57000,defd2c8d,01:00:50,87,478,165,250,0,205,12,13,9,5,6,124158,3
8593,gnome-shell,1.37617E+14,159888,1549756076,12,3.65072E+12,1971396,27090,97a29a000,5c5f66ac,01:00:50,154,465,165,250,0,39,2,7,0,9,0,153167,2
8817,gsd-housekeepin,9.3838E+13,731623,4067791226,9,3.66821E+12,137371,b29e7,85acb5000,f275917a,01:01:08,181,214,353,170,0,178,11,2,9,14,7,681306,1
8593,gnome-shell,1.37617E+14,159888,1549756076,12,3.69287E+12,77216,27090,97a29a000,5c5f66ac,01:01:32,154,465,165,250,0,39,2,7,0,9,0,0,0
8593,gnome-shell,1.37617E+14,1247488,2590028769,12,3.69471E+12,1880223,130900,970bec000,9a60b3e1,01:01:34,492,389,165,250,1,304,3,0,9,0,0,586055,2
8593,gnome-shell,1.37617E+14,178556,2308569309,82,3.69655E+12,866498,2b97c,970cef000,8999f8dd,01:01:36,239,390,165,250,0,43,2,11,9,7,12,170274,2
12329,update-notifier,1.23297E+14,674879,3689761937,26,3.70005E+12,229627,a4c3f,3433b6000,dbed4c91,01:01:40,438,25,141,224,0,164,10,4,12,3,15,630847,2
8817,gsd-housekeepin,9.3838E+13,1230608,4067791226,9,3.72817E+12,1138015,12c710,85acb5000,f275917a,01:02:08,181,214,353,170,1,300,2,12,7,1,0,498985,2
8593,gnome-shell,1.37617E+14,1122216,3741133965,10,3.77299E+12,903368,111fa8,97bc57000,defd2c8d,01:02:52,87,478,165,250,1,273,1,1,15,10,8,280146,2
8593,gnome-shell,1.37617E+14,1170070,3741133965,10,3.77815E+12,901669,11da96,97bc57000,defd2c8d,01:02:58,87,478,165,250,1,285,1,13,10,9,6,47854,2
12329,update-notifier,1.08392E+14,1177854,877971724,15,3.78516E+12,92895,11f8fe,4f3e19000,3454c90c,01:03:05,25,415,83,197,1,287,1,15,8,15,14,961284,0
8817,gsd-housekeepin,9.3838E+13,419930,4067791226,9,3.7882E+12,114384770,6685a,85acb5000,f275917a,01:03:08,181,214,353,170,0,102,6,6,8,5,10,-810678,4
13936,sqldb:c~lite #6,1.29073E+14,1141444,4219057439,347,3.79723E+12,87005,116ac4,43329a000,fb79b51f,01:03:17,154,409,400,234,1,278,1,6,10,12,4,-96500,0
8593,gnome-shell,1.37617E+14,1168552,1549756076,12,3.8164E+12,1126847,11d4a8,97a29a000,5c5f66ac,01:03:36,154,465,165,250,1,285,1,13,4,10,8,1008664,2
8817,gsd-housekeepin,9.3838E+13,1192077,4067791226,9,3.8482E+12,733010,12308d,85acb5000,f275917a,01:04:08,181,214,353,170,1,291,2,3,0,8,13,772147,2
8593,gnome-shell,1.37617E+14,12907,1549756076,12,3.86575E+12,939407,326b,97a29a000,5c5f66ac,01:04:25,154,465,165,250,0,3,0,3,2,6,11,-1155645,2
8593,gnome-shell,1.37617E+14,1186244,3741133965,10,3.89036E+12,877689,1219c4,97bc57000,defd2c8d,01:04:50,87,478,165,250,1,289,2,1,9,12,4,16174,2
8593,gnome-shell,1.37617E+14,1125507,1549756076,12,3.89082E+12,1578525,112c83,97a29a000,5c5f66ac,01:04:50,154,465,165,250,1,274,1,2,12,8,3,1112600,2
8817,gsd-housekeepin,9.3838E+13,1167619,4067791226,9,3.9083E+12,97425,11d103,85acb5000,f275917a,01:05:08,181,214,353,170,1,285,1,13,1,0,3,-24458,0
8593,gnome-shell,1.37617E+14,1252315,3741133965,10,3.90903E+12,718302,131bdb,97bc57000,defd2c8d,01:05:09,87,478,165,250,1,305,3,1,11,13,11,66071,2
13936,sqldb:c~lite #6,1.29073E+14,1241343,4219057439,347,3.92644E+12,1625906,12f0ff,43329a000,fb79b51f,01:05:26,154,409,400,234,1,303,2,15,0,15,15,99899,2
8593,gnome-shell,1.37617E+14,1179580,3741133965,10,3.93834E+12,1084100,11ffbc,97bc57000,defd2c8d,01:05:38,87,478,165,250,1,287,1,15,15,11,12,-72735,2
8593,gnome-shell,1.37617E+14,43525,1549756076,12,3.95041E+12,1715308,aa05,97a29a000,5c5f66ac,01:05:50,154,465,165,250,0,10,0,10,10,0,5,-1081982,2
12329,update-notifier,1.08392E+14,1122678,877971724,15,3.96527E+12,612021,112176,4f3e19000,3454c90c,01:06:05,25,415,83,197,1,274,1,2,1,7,6,-55176,2
8817,gsd-housekeepin,9.3838E+13,1196380,4067791226,9,3.9683E+12,4084802,12415c,85acb5000,f275917a,01:06:08,181,214,353,170,1,292,2,4,1,5,12,28761,3
8593,gnome-shell,1.37617E+14,1184574,3741133965,10,4.01024E+12,954562,12133e,97bc57000,defd2c8d,01:06:50,87,478,165,250,1,289,2,1,3,3,14,4994,2
8593,gnome-shell,1.37617E+14,1247538,1549756076,12,4.01066E+12,252004,130932,97a29a000,5c5f66ac,01:06:50,154,465,165,250,1,304,3,0,9,3,2,1204013,2
12329,update-notifier,1.23297E+14,1214182,3741133965,10,4.0218E+12,74973,1.29E+09,342bac000,defd2c8d,01:07:01,428,21,141,224,1,296,2,8,6,14,6,-696,0
8817,gsd-housekeepin,9.3838E+13,1103392,4067791226,9,4.02824E+12,67526,10d620,85acb5000,f275917a,01:07:08,181,214,353,170,1,269,0,13,6,2,0,-92988,0
8593,gnome-shell,1.37617E+14,1122053,1549756076,12,4.07062E+12,7786774,111f05,97a29a000,5c5f66ac,01:07:50,154,465,165,250,1,273,1,1,15,0,5,-125485,3
8817,gsd-housekeepin,9.3838E+13,1164941,4067791226,9,4.08821E+12,6789381,11c68d,85acb5000,f275917a,01:08:08,181,214,353,170,1,284,1,12,6,8,13,61549,3
8593,gnome-shell,1.37617E+14,1221202,1549756076,12,4.10694E+12,1562011,12a252,97a29a000,5c5f66ac,01:08:26,154,465,165,250,1,298,2,10,2,5,2,99149,2
12329,update-notifier,1.23297E+14,600892,3689761937,26,4.10977E+12,1469589,92b3c,3433b6000,dbed4c91,01:08:29,438,25,141,224,0,146,9,2,11,3,12,-73987,2
8593,gnome-shell,1.37617E+14,1146865,2988691584,8,4.12901E+12,1069332,117ff1,970b48000,b223d080,01:08:49,328,389,165,250,1,279,1,7,15,15,1,570331,2
8593,gnome-shell,1.37617E+14,1221202,1549756076,12,4.14138E+12,71619,12a252,97a29a000,5c5f66ac,01:09:01,154,465,165,250,1,298,2,10,2,5,2,0,0
12329,update-notifier,1.08392E+14,1113594,877971724,15,4.14528E+12,8381276,10fdfa,4f3e19000,3454c90c,01:09:05,25,415,83,197,1,271,0,15,13,15,10,-9084,3
8817,gsd-housekeepin,9.3838E+13,699275,4067791226,9,4.14818E+12,942968,aab8b,85acb5000,f275917a,01:09:08,181,214,353,170,0,170,10,10,11,8,11,-465666,2
13936,sqldb:c~lite #6,1.29073E+14,825629,4219057439,347,4.16179E+12,90230,c991d,43329a000,fb79b51f,01:09:21,154,409,400,234,0,201,12,9,9,1,13,-415714,0
8593,gnome-shell,1.37617E+14,1252306,1549756076,12,4.19226E+12,1632035,131bd2,97a29a000,5c5f66ac,01:09:52,154,465,165,250,1,305,3,1,11,13,2,31104,2
8817,gsd-housekeepin,9.3838E+13,1144929,4067791226,9,4.2082E+12,198770,117861,85acb5000,f275917a,01:10:08,181,214,353,170,1,279,1,7,8,6,1,445654,1
8593,gnome-shell,1.37617E+14,1252306,1549756076,12,4.21305E+12,1169966,131bd2,97a29a000,5c5f66ac,01:10:13,154,465,165,250,1,305,3,1,11,13,2,0,2
13936,sqldb:c~lite #6,1.29073E+14,1113872,4219057439,347,4.24643E+12,1041610,10ff10,43329a000,fb79b51f,01:10:46,154,409,400,234,1,271,0,15,15,1,0,288243,2
8593,gnome-shell,1.37617E+14,1063565,1549756076,12,4.25292E+12,786692,103a8d,97a29a000,5c5f66ac,01:10:52,154,465,165,250,1,259,0,3,10,8,13,-188741,2
8817,gsd-housekeepin,9.3838E+13,1248584,4067791226,9,4.26825E+12,65303537,130d48,85acb5000,f275917a,01:11:08,181,214,353,170,1,304,3,0,13,4,8,103655,4
8593,gnome-shell,1.37617E+14,318695,1549756076,12,4.29928E+12,111272,4dce7,97a29a000,5c5f66ac,01:11:39,154,465,165,250,0,77,4,13,12,14,7,-744870,1
12329,update-notifier,1.08392E+14,1201378,877971724,15,4.32514E+12,76260,1.25E+05,4f3e19000,3454c90c,01:12:05,25,415,83,197,1,293,2,5,4,14,2,87784,0
8593,gnome-shell,1.37617E+14,424011,3599601794,22,4.32805E+12,90441,6784b,97b276000,d68d9082,01:12:08,118,473,165,250,0,103,6,7,8,4,11,-281151,0
8817,gsd-housekeepin,9.3838E+13,816565,4067791226,9,4.3282E+12,839639,c75b5,85acb5000,f275917a,01:12:08,181,214,353,170,0,199,12,7,5,11,5,-432019,2
13936,sqldb:c~lite #6,1.29073E+14,244515,4219057439,347,4.33338E+12,349561,3bb23,43329a000,fb79b51f,01:12:13,154,409,400,234,0,59,3,11,11,2,3,-869357,2
8593,gnome-shell,1.37617E+14,623047,1549756076,12,4.34609E+12,1239672,981c7,97a29a000,5c5f66ac,01:12:26,154,465,165,250,0,152,9,8,1,12,7,304352,2
8817,gsd-housekeepin,9.3838E+13,272847,4067791226,9,4.38822E+12,67645,429cf,85acb5000,f275917a,01:13:08,181,214,353,170,0,66,4,2,9,12,15,-543718,0
8593,gnome-shell,1.37617E+14,1094858,1549756076,12,4.41022E+12,1215689,10b4ca,97a29a000,5c5f66ac,01:13:30,154,465,165,250,1,267,0,11,4,12,10,471811,2
8817,gsd-housekeepin,9.3838E+13,1222775,4067791226,9,4.44824E+12,908521,12a877,85acb5000,f275917a,01:14:08,181,214,353,170,1,298,2,10,8,7,7,949928,2
8593,gnome-shell,1.37617E+14,1177699,1549756076,12,4.49094E+12,1310003,11f863,97a29a000,5c5f66ac,01:14:50,154,465,165,250,1,287,1,15,8,6,3,82841,2
12329,update-notifier,1.08392E+14,850246,877971724,15,4.50524E+12,81921,cf946,4f3e19000,3454c90c,01:15:05,25,415,83,197,0,207,12,15,9,4,6,-351132,0
